order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
8189,13,Customer_0013,122,Product_0122,2026-01-26,4,1090.22,Cash on Delivery,Delivered,38
30147,471,Customer_0471,150,Product_0150,2026-01-26,4,12934.61,Credit Card,Cancelled,16
19991,224,Customer_0224,44,Product_0044,2026-01-26,6,1113.25,Credit Card,Delivered,22
5932,389,Customer_0389,43,Product_0043,2026-01-26,3,28039.16,UPI,Delivered,18
36501,370,Customer_0370,6,Product_0006,2026-01-26,5,27335.11,Cash on Delivery,Delivered,47
12790,476,Customer_0476,62,Product_0062,2026-01-26,3,1284.3,UPI,Shipped,34
7891,955,Customer_0955,126,Product_0126,2026-01-26,3,640.49,Net Banking,Delivered,15
5011,880,Customer_0880,183,Product_0183,2026-01-26,1,164.86,Credit Card,Delivered,16
11576,417,Customer_0417,158,Product_0158,2026-01-26,1,827.12,Wallet,Delivered,33
2762,280,Customer_0280,128,Product_0128,2026-01-26,8,40273.7,Debit Card,Processing,28
49697,688,Customer_0688,178,Product_0178,2026-01-26,4,1620.28,Debit Card,Delivered,8
41838,80,Customer_0080,120,Product_0120,2026-01-26,8,1128.72,UPI,Returned,25
7360,174,Customer_0174,106,Product_0106,2026-01-26,1,1247.4,Credit Card,Delivered,34
18872,894,Customer_0894,147,Product_0147,2026-01-26,1,516.84,UPI,Delivered,13
49352,6,Customer_0006,81,Product_0081,2026-01-26,1,3877.63,Credit Card,Cancelled,14
30399,545,Customer_0545,117,Product_0117,2026-01-26,3,38182.45,UPI,Delivered,21
45669,783,Customer_0783,58,Product_0058,2026-01-26,2,26919.3,Credit Card,Processing,30
10475,573,Customer_0573,53,Product_0053,2026-01-26,3,4300.97,Debit Card,Delivered,3
27092,815,Customer_0815,74,Product_0074,2026-01-26,2,789.75,UPI,Processing,25
2324,889,Customer_0889,168,Product_0168,2026-01-26,2,41398.57,Debit Card,Delivered,14
10288,904,Customer_0904,91,Product_0091,2026-01-26,2,3070.0,Debit Card,Delivered,2
45388,494,Customer_0494,76,Product_0076,2026-01-26,3,14529.91,Net Banking,Delivered,1
9036,703,Customer_0703,54,Product_0054,2026-01-26,1,6616.67,Net Banking,Delivered,18
1198,620,Customer_0620,13,Product_0013,2026-01-26,1,53178.85,UPI,Delivered,50
7493,327,Customer_0327,24,Product_0024,2026-01-26,2,17427.2,Credit Card,Delivered,13
1413,647,Customer_0647,67,Product_0067,2026-01-26,5,59023.2,Credit Card,Shipped,9
32359,225,Customer_0225,53,Product_0053,2026-01-26,1,5044.8,Wallet,Delivered,15
46367,550,Customer_0550,104,Product_0104,2026-01-26,2,24730.92,Credit Card,Delivered,33
20762,640,Customer_0640,17,Product_0017,2026-01-26,2,2180.04,Net Banking,Delivered,40
1576,576,Customer_0576,105,Product_0105,2026-01-26,2,6492.25,Credit Card,Delivered,39
7110,802,Customer_0802,40,Product_0040,2026-01-26,1,866.64,Debit Card,Delivered,26
17941,435,Customer_0435,168,Product_0168,2026-01-26,1,49960.11,UPI,Delivered,24
