order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
12629,27,Customer_0027,172,Product_0172,2026-05-31,1,1322.57,UPI,Delivered,33
15470,314,Customer_0314,74,Product_0074,2026-05-31,8,700.3,Debit Card,Delivered,5
40744,482,Customer_0482,108,Product_0108,2026-05-31,2,70110.44,Credit Card,Shipped,48
104,286,Customer_0286,101,Product_0101,2026-05-31,4,34491.66,Debit Card,Returned,8
1867,367,Customer_0367,149,Product_0149,2026-05-31,2,199.23,Credit Card,Delivered,3
48801,321,Customer_0321,51,Product_0051,2026-05-31,1,4175.81,UPI,Processing,27
23946,215,Customer_0215,147,Product_0147,2026-05-31,3,585.98,Cash on Delivery,Delivered,1
28148,878,Customer_0878,75,Product_0075,2026-05-31,1,1578.93,Net Banking,Delivered,9
13959,465,Customer_0465,14,Product_0014,2026-05-31,3,9097.68,Credit Card,Shipped,33
49507,479,Customer_0479,189,Product_0189,2026-05-31,1,52002.88,Credit Card,Delivered,20
46323,306,Customer_0306,135,Product_0135,2026-05-31,3,68203.42,Cash on Delivery,Delivered,19
16753,477,Customer_0477,177,Product_0177,2026-05-31,1,832.81,UPI,Shipped,9
31895,118,Customer_0118,113,Product_0113,2026-05-31,1,1822.04,Credit Card,Delivered,29
19963,776,Customer_0776,64,Product_0064,2026-05-31,6,1562.84,Credit Card,Shipped,24
22625,386,Customer_0386,188,Product_0188,2026-05-31,1,424.13,Credit Card,Processing,10
20064,125,Customer_0125,32,Product_0032,2026-05-31,1,4293.86,Credit Card,Shipped,33
24447,987,Customer_0987,180,Product_0180,2026-05-31,4,19521.0,Credit Card,Shipped,42
31834,773,Customer_0773,157,Product_0157,2026-05-31,1,80593.75,Debit Card,Delivered,31
43233,230,Customer_0230,133,Product_0133,2026-05-31,3,6502.67,Net Banking,Delivered,12
27240,923,Customer_0923,77,Product_0077,2026-05-31,3,9075.04,Debit Card,Cancelled,50
9410,955,Customer_0955,7,Product_0007,2026-05-31,2,13253.89,Net Banking,Returned,35
15460,771,Customer_0771,184,Product_0184,2026-05-31,2,69848.23,Cash on Delivery,Delivered,40
49180,947,Customer_0947,37,Product_0037,2026-05-31,2,29862.35,Wallet,Delivered,50
24202,3,Customer_0003,115,Product_0115,2026-05-31,2,12094.63,Credit Card,Delivered,1
7302,55,Customer_0055,200,Product_0200,2026-05-31,2,67365.79,Debit Card,Delivered,38
15607,702,Customer_0702,3,Product_0003,2026-05-31,1,4943.33,UPI,Processing,42
43973,660,Customer_0660,106,Product_0106,2026-05-31,5,1146.06,Credit Card,Delivered,19
6658,153,Customer_0153,22,Product_0022,2026-05-31,5,1020.38,UPI,Shipped,33
21754,28,Customer_0028,36,Product_0036,2026-05-31,4,31361.9,UPI,Delivered,3
12399,537,Customer_0537,154,Product_0154,2026-05-31,10,2043.99,Wallet,Cancelled,18
12107,198,Customer_0198,36,Product_0036,2026-05-31,6,26552.65,UPI,Delivered,20
47036,990,Customer_0990,78,Product_0078,2026-05-31,3,9818.41,UPI,Delivered,46
19426,960,Customer_0960,31,Product_0031,2026-05-31,5,10979.87,Debit Card,Delivered,7
46812,898,Customer_0898,152,Product_0152,2026-05-31,1,37747.77,UPI,Shipped,37
14894,388,Customer_0388,20,Product_0020,2026-05-31,2,1352.01,Debit Card,Returned,18
25102,108,Customer_0108,6,Product_0006,2026-05-31,8,30406.33,Net Banking,Shipped,18
46314,518,Customer_0518,174,Product_0174,2026-05-31,2,15980.23,Net Banking,Processing,30
37699,222,Customer_0222,120,Product_0120,2026-05-31,2,1180.01,Credit Card,Delivered,29
13116,638,Customer_0638,95,Product_0095,2026-05-31,1,43299.91,Cash on Delivery,Delivered,10
16770,716,Customer_0716,177,Product_0177,2026-05-31,5,683.45,UPI,Cancelled,33
3502,330,Customer_0330,50,Product_0050,2026-05-31,5,8749.71,UPI,Delivered,31
38498,590,Customer_0590,188,Product_0188,2026-05-31,5,476.11,UPI,Delivered,50
23051,398,Customer_0398,165,Product_0165,2026-05-31,1,16593.89,Debit Card,Delivered,27
27896,176,Customer_0176,4,Product_0004,2026-05-31,1,53874.92,Cash on Delivery,Delivered,20
37827,850,Customer_0850,76,Product_0076,2026-05-31,1,15371.2,Credit Card,Delivered,2
38278,181,Customer_0181,59,Product_0059,2026-05-31,2,57982.75,Cash on Delivery,Returned,12
2003,524,Customer_0524,154,Product_0154,2026-05-31,2,1795.41,UPI,Delivered,9
47904,677,Customer_0677,183,Product_0183,2026-05-31,10,170.48,UPI,Delivered,25
26800,653,Customer_0653,169,Product_0169,2026-05-31,2,44593.38,Net Banking,Delivered,25
29478,891,Customer_0891,20,Product_0020,2026-05-31,1,1373.24,Credit Card,Delivered,22
18284,713,Customer_0713,20,Product_0020,2026-05-31,6,1204.38,Credit Card,Delivered,35
43477,879,Customer_0879,162,Product_0162,2026-05-31,3,2228.28,Net Banking,Processing,29
23391,794,Customer_0794,79,Product_0079,2026-05-31,5,36035.49,Net Banking,Delivered,14
7178,647,Customer_0647,133,Product_0133,2026-05-31,2,5914.45,Cash on Delivery,Delivered,50
32740,878,Customer_0878,200,Product_0200,2026-05-31,1,70584.68,Net Banking,Delivered,8
41533,687,Customer_0687,22,Product_0022,2026-05-31,1,975.75,UPI,Delivered,19
32,977,Customer_0977,65,Product_0065,2026-05-31,1,3589.77,UPI,Delivered,40
10439,320,Customer_0320,86,Product_0086,2026-05-31,1,10717.72,UPI,Returned,17
15286,107,Customer_0107,85,Product_0085,2026-05-31,4,13894.11,UPI,Delivered,17
793,354,Customer_0354,26,Product_0026,2026-05-31,1,186.09,Net Banking,Processing,28
16016,480,Customer_0480,34,Product_0034,2026-05-31,1,2005.61,Credit Card,Cancelled,21
47749,908,Customer_0908,130,Product_0130,2026-05-31,2,939.71,UPI,Delivered,49
49427,741,Customer_0741,30,Product_0030,2026-05-31,4,58714.17,Cash on Delivery,Cancelled,45
24946,212,Customer_0212,121,Product_0121,2026-05-31,4,35914.98,UPI,Shipped,45
48698,565,Customer_0565,110,Product_0110,2026-05-31,6,6235.85,UPI,Delivered,17
34938,274,Customer_0274,124,Product_0124,2026-05-31,1,68694.01,Credit Card,Processing,26
32877,529,Customer_0529,34,Product_0034,2026-05-31,3,1933.95,UPI,Shipped,5
15871,605,Customer_0605,151,Product_0151,2026-05-31,2,3472.64,UPI,Delivered,20
13807,14,Customer_0014,149,Product_0149,2026-05-31,1,192.56,Credit Card,Delivered,9
40061,853,Customer_0853,18,Product_0018,2026-05-31,6,21755.93,Credit Card,Delivered,36
13895,699,Customer_0699,20,Product_0020,2026-05-31,2,1284.9,Credit Card,Returned,25
24812,263,Customer_0263,170,Product_0170,2026-05-31,1,982.25,Credit Card,Delivered,44
15664,713,Customer_0713,5,Product_0005,2026-05-31,1,1644.38,UPI,Delivered,48
5813,295,Customer_0295,159,Product_0159,2026-05-31,2,4275.46,UPI,Delivered,5
43949,195,Customer_0195,153,Product_0153,2026-05-31,1,27667.56,UPI,Delivered,14
37204,477,Customer_0477,31,Product_0031,2026-05-31,4,10339.7,Cash on Delivery,Delivered,22
19282,553,Customer_0553,104,Product_0104,2026-05-31,6,26636.76,Credit Card,Delivered,33
33066,34,Customer_0034,79,Product_0079,2026-05-31,1,36549.74,UPI,Shipped,17
36577,520,Customer_0520,84,Product_0084,2026-05-31,2,11204.75,Wallet,Processing,9
42677,110,Customer_0110,60,Product_0060,2026-05-31,1,2148.3,Cash on Delivery,Delivered,46
3192,847,Customer_0847,63,Product_0063,2026-05-31,1,45989.21,Credit Card,Delivered,40
30660,392,Customer_0392,36,Product_0036,2026-05-31,2,27373.33,Debit Card,Cancelled,10
