order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
9406,798,Customer_0798,17,Product_0017,2025-06-16,3,2298.18,UPI,Delivered,25
5844,351,Customer_0351,83,Product_0083,2025-06-16,2,509.18,Credit Card,Cancelled,43
5708,588,Customer_0588,93,Product_0093,2025-06-16,3,854.18,Credit Card,Delivered,32
41587,323,Customer_0323,71,Product_0071,2025-06-16,6,10969.6,UPI,Shipped,35
12231,929,Customer_0929,134,Product_0134,2025-06-16,3,9934.97,UPI,Delivered,12
12590,219,Customer_0219,187,Product_0187,2025-06-16,1,10686.12,UPI,Delivered,4
40066,531,Customer_0531,26,Product_0026,2025-06-16,4,186.01,UPI,Processing,46
26736,140,Customer_0140,111,Product_0111,2025-06-16,3,6144.27,Credit Card,Delivered,12
44195,420,Customer_0420,148,Product_0148,2025-06-16,1,4623.55,UPI,Delivered,6
40659,110,Customer_0110,26,Product_0026,2025-06-16,4,201.25,Credit Card,Delivered,29
49823,843,Customer_0843,22,Product_0022,2025-06-16,2,977.42,Credit Card,Delivered,29
1371,206,Customer_0206,55,Product_0055,2025-06-16,4,2425.09,UPI,Shipped,29
2143,553,Customer_0553,199,Product_0199,2025-06-16,3,1347.83,Credit Card,Delivered,31
15120,778,Customer_0778,117,Product_0117,2025-06-16,3,37668.46,UPI,Cancelled,31
9408,359,Customer_0359,19,Product_0019,2025-06-16,4,27629.55,UPI,Delivered,48
27443,30,Customer_0030,30,Product_0030,2025-06-16,1,58195.79,Cash on Delivery,Delivered,43
12144,793,Customer_0793,112,Product_0112,2025-06-16,1,16814.1,Debit Card,Delivered,44
12460,334,Customer_0334,197,Product_0197,2025-06-16,1,9351.83,Debit Card,Processing,44
13309,929,Customer_0929,161,Product_0161,2025-06-16,1,31833.29,Credit Card,Delivered,35
19499,37,Customer_0037,190,Product_0190,2025-06-16,4,1640.33,Debit Card,Processing,28
9898,82,Customer_0082,164,Product_0164,2025-06-16,3,3630.85,Cash on Delivery,Delivered,1
7997,814,Customer_0814,78,Product_0078,2025-06-16,2,9685.35,UPI,Delivered,18
27534,525,Customer_0525,108,Product_0108,2025-06-16,4,71348.67,UPI,Shipped,34
37794,501,Customer_0501,182,Product_0182,2025-06-16,2,1396.22,Credit Card,Delivered,50
48268,316,Customer_0316,115,Product_0115,2025-06-16,3,10856.0,Credit Card,Delivered,10
1291,461,Customer_0461,180,Product_0180,2025-06-16,1,19117.41,Wallet,Processing,22
3865,475,Customer_0475,148,Product_0148,2025-06-16,2,4258.0,UPI,Processing,47
31896,167,Customer_0167,167,Product_0167,2025-06-16,3,884.85,UPI,Delivered,36
9394,79,Customer_0079,51,Product_0051,2025-06-16,6,4780.84,Credit Card,Delivered,10
2086,102,Customer_0102,5,Product_0005,2025-06-16,4,1771.19,Wallet,Returned,47
13568,128,Customer_0128,59,Product_0059,2025-06-16,4,53368.4,Debit Card,Delivered,17
21757,565,Customer_0565,51,Product_0051,2025-06-16,1,4078.27,Credit Card,Returned,8
36334,617,Customer_0617,122,Product_0122,2025-06-16,4,1285.27,UPI,Processing,25
30040,249,Customer_0249,132,Product_0132,2025-06-16,3,2014.84,Cash on Delivery,Delivered,29
42750,157,Customer_0157,172,Product_0172,2025-06-16,1,1369.16,UPI,Cancelled,13
