order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
14086,487,Customer_0487,178,Product_0178,2025-03-07,1,1484.05,UPI,Delivered,45
31589,409,Customer_0409,83,Product_0083,2025-03-07,2,538.18,Cash on Delivery,Delivered,18
35027,220,Customer_0220,34,Product_0034,2025-03-07,1,2232.55,UPI,Processing,4
1282,673,Customer_0673,177,Product_0177,2025-03-07,1,805.85,Credit Card,Processing,28
9734,365,Customer_0365,57,Product_0057,2025-03-07,2,218.4,Net Banking,Delivered,24
25377,529,Customer_0529,72,Product_0072,2025-03-07,8,77190.53,Cash on Delivery,Shipped,39
20490,634,Customer_0634,59,Product_0059,2025-03-07,1,58403.57,UPI,Shipped,48
20841,278,Customer_0278,103,Product_0103,2025-03-07,2,2352.18,UPI,Delivered,14
23373,85,Customer_0085,143,Product_0143,2025-03-07,1,58545.66,Debit Card,Returned,3
8871,56,Customer_0056,63,Product_0063,2025-03-07,5,44673.99,UPI,Delivered,44
48528,788,Customer_0788,12,Product_0012,2025-03-07,4,45848.19,Debit Card,Delivered,32
6432,84,Customer_0084,15,Product_0015,2025-03-07,3,8815.03,UPI,Delivered,13
2287,331,Customer_0331,102,Product_0102,2025-03-07,1,39420.99,Cash on Delivery,Delivered,19
20651,871,Customer_0871,21,Product_0021,2025-03-07,5,37405.36,Wallet,Delivered,42
49094,480,Customer_0480,118,Product_0118,2025-03-07,4,2247.66,Credit Card,Processing,29
14093,527,Customer_0527,76,Product_0076,2025-03-07,5,13757.12,UPI,Delivered,18
9827,312,Customer_0312,97,Product_0097,2025-03-07,2,2864.27,Wallet,Delivered,32
2295,115,Customer_0115,134,Product_0134,2025-03-07,2,10826.51,UPI,Returned,49
27523,624,Customer_0624,75,Product_0075,2025-03-07,4,1755.41,UPI,Processing,48
1327,374,Customer_0374,184,Product_0184,2025-03-07,5,64663.97,Net Banking,Delivered,8
34027,258,Customer_0258,135,Product_0135,2025-03-07,5,69763.14,Net Banking,Shipped,19
21671,111,Customer_0111,200,Product_0200,2025-03-07,1,74298.13,UPI,Delivered,37
29590,590,Customer_0590,129,Product_0129,2025-03-07,1,8925.11,Credit Card,Cancelled,21
40897,559,Customer_0559,123,Product_0123,2025-03-07,2,756.03,Cash on Delivery,Shipped,20
17238,578,Customer_0578,91,Product_0091,2025-03-07,5,2920.98,Wallet,Cancelled,45
30688,58,Customer_0058,97,Product_0097,2025-03-07,3,2749.39,Credit Card,Shipped,20
17346,620,Customer_0620,92,Product_0092,2025-03-07,2,4776.4,UPI,Delivered,17
32678,702,Customer_0702,186,Product_0186,2025-03-07,3,4456.85,Wallet,Delivered,41
29578,353,Customer_0353,176,Product_0176,2025-03-07,2,2614.62,UPI,Delivered,2
14174,134,Customer_0134,39,Product_0039,2025-03-07,4,696.61,UPI,Delivered,25
30214,204,Customer_0204,19,Product_0019,2025-03-07,5,27008.05,Credit Card,Cancelled,11
3615,449,Customer_0449,138,Product_0138,2025-03-07,4,208.18,Cash on Delivery,Cancelled,24
12250,38,Customer_0038,118,Product_0118,2025-03-07,4,2239.42,UPI,Delivered,50
13534,907,Customer_0907,106,Product_0106,2025-03-07,2,1268.55,Credit Card,Returned,13
42302,636,Customer_0636,35,Product_0035,2025-03-07,1,442.28,Cash on Delivery,Delivered,50
19571,13,Customer_0013,62,Product_0062,2025-03-07,1,1256.8,UPI,Delivered,31
4107,528,Customer_0528,90,Product_0090,2025-03-07,1,57504.04,Credit Card,Shipped,40
30606,61,Customer_0061,195,Product_0195,2025-03-07,2,20303.81,Credit Card,Delivered,9
