order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
43977,116,Customer_0116,129,Product_0129,2025-07-25,1,8943.72,Net Banking,Shipped,41
48908,459,Customer_0459,185,Product_0185,2025-07-25,1,59537.11,Net Banking,Processing,37
20466,231,Customer_0231,18,Product_0018,2025-07-25,4,22233.39,Debit Card,Delivered,5
13580,118,Customer_0118,123,Product_0123,2025-07-25,1,767.99,Debit Card,Delivered,15
38235,286,Customer_0286,92,Product_0092,2025-07-25,2,4629.34,Net Banking,Delivered,50
42514,747,Customer_0747,155,Product_0155,2025-07-25,3,43863.19,Net Banking,Delivered,5
35023,241,Customer_0241,172,Product_0172,2025-07-25,1,1277.82,Cash on Delivery,Delivered,9
25813,836,Customer_0836,23,Product_0023,2025-07-25,2,50062.98,UPI,Returned,33
4878,16,Customer_0016,122,Product_0122,2025-07-25,1,1265.66,UPI,Delivered,50
2727,59,Customer_0059,46,Product_0046,2025-07-25,1,52458.28,UPI,Delivered,6
30761,893,Customer_0893,178,Product_0178,2025-07-25,2,1786.62,Cash on Delivery,Returned,14
27450,868,Customer_0868,183,Product_0183,2025-07-25,1,180.19,Credit Card,Shipped,49
30966,679,Customer_0679,123,Product_0123,2025-07-25,4,802.82,Wallet,Delivered,21
44532,304,Customer_0304,35,Product_0035,2025-07-25,1,425.0,UPI,Delivered,1
35413,688,Customer_0688,46,Product_0046,2025-07-25,3,49673.64,UPI,Delivered,10
2468,305,Customer_0305,104,Product_0104,2025-07-25,4,24545.19,UPI,Delivered,19
44851,191,Customer_0191,185,Product_0185,2025-07-25,3,63551.39,Debit Card,Delivered,25
42109,316,Customer_0316,60,Product_0060,2025-07-25,3,2266.13,Net Banking,Delivered,13
23049,514,Customer_0514,135,Product_0135,2025-07-25,3,77719.13,Credit Card,Shipped,11
29067,614,Customer_0614,60,Product_0060,2025-07-25,4,2534.56,UPI,Cancelled,29
35582,705,Customer_0705,129,Product_0129,2025-07-25,1,8901.29,Credit Card,Delivered,23
39434,882,Customer_0882,192,Product_0192,2025-07-25,5,78.91,UPI,Delivered,29
432,377,Customer_0377,37,Product_0037,2025-07-25,3,34350.12,UPI,Delivered,42
