order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
38921,869,Customer_0869,169,Product_0169,2025-08-09,3,41849.72,Debit Card,Delivered,38
23594,155,Customer_0155,31,Product_0031,2025-08-09,1,11129.47,Cash on Delivery,Cancelled,44
37023,465,Customer_0465,127,Product_0127,2025-08-09,5,2855.58,UPI,Processing,33
477,199,Customer_0199,196,Product_0196,2025-08-09,1,2617.03,Credit Card,Delivered,5
19224,566,Customer_0566,114,Product_0114,2025-08-09,2,22651.25,UPI,Delivered,38
22397,622,Customer_0622,146,Product_0146,2025-08-09,4,10252.27,Credit Card,Delivered,8
30170,256,Customer_0256,105,Product_0105,2025-08-09,2,5839.66,UPI,Shipped,1
39968,241,Customer_0241,105,Product_0105,2025-08-09,1,5544.95,Credit Card,Delivered,10
22953,272,Customer_0272,183,Product_0183,2025-08-09,1,182.28,Credit Card,Processing,19
8318,129,Customer_0129,66,Product_0066,2025-08-09,1,1180.38,Credit Card,Delivered,41
24457,468,Customer_0468,138,Product_0138,2025-08-09,1,181.23,Debit Card,Delivered,49
34756,934,Customer_0934,90,Product_0090,2025-08-09,2,59595.06,UPI,Cancelled,3
17550,796,Customer_0796,26,Product_0026,2025-08-09,2,168.52,Credit Card,Delivered,9
27061,497,Customer_0497,169,Product_0169,2025-08-09,6,40541.25,Credit Card,Returned,14
20866,877,Customer_0877,34,Product_0034,2025-08-09,1,1984.58,Debit Card,Delivered,38
7407,430,Customer_0430,197,Product_0197,2025-08-09,2,8739.54,UPI,Delivered,17
34572,782,Customer_0782,17,Product_0017,2025-08-09,2,2123.13,Credit Card,Delivered,3
28494,812,Customer_0812,69,Product_0069,2025-08-09,2,7582.83,UPI,Delivered,8
34457,782,Customer_0782,38,Product_0038,2025-08-09,1,49848.54,Wallet,Processing,40
43294,212,Customer_0212,64,Product_0064,2025-08-09,2,1721.85,UPI,Delivered,6
37919,162,Customer_0162,175,Product_0175,2025-08-09,5,1963.7,Net Banking,Delivered,11
12937,649,Customer_0649,73,Product_0073,2025-08-09,2,65453.64,UPI,Cancelled,29
44335,201,Customer_0201,157,Product_0157,2025-08-09,2,78274.82,UPI,Processing,33
32682,788,Customer_0788,33,Product_0033,2025-08-09,3,54080.33,Credit Card,Delivered,25
48334,56,Customer_0056,150,Product_0150,2025-08-09,1,11489.21,UPI,Delivered,25
6494,991,Customer_0991,25,Product_0025,2025-08-09,4,3040.25,Credit Card,Delivered,41
16667,259,Customer_0259,140,Product_0140,2025-08-09,1,5748.28,UPI,Delivered,9
37193,781,Customer_0781,161,Product_0161,2025-08-09,1,30342.7,Cash on Delivery,Delivered,46
38767,804,Customer_0804,80,Product_0080,2025-08-09,1,2599.99,Credit Card,Delivered,17
1134,159,Customer_0159,116,Product_0116,2025-08-09,4,43466.07,Credit Card,Delivered,15
18392,342,Customer_0342,127,Product_0127,2025-08-09,2,3035.01,Wallet,Delivered,41
49353,519,Customer_0519,148,Product_0148,2025-08-09,2,4691.3,UPI,Delivered,31
40623,80,Customer_0080,34,Product_0034,2025-08-09,4,2149.87,Cash on Delivery,Delivered,45
16888,608,Customer_0608,26,Product_0026,2025-08-09,3,204.89,Cash on Delivery,Delivered,44
15666,884,Customer_0884,154,Product_0154,2025-08-09,2,1933.46,Credit Card,Delivered,43
13205,30,Customer_0030,129,Product_0129,2025-08-09,1,9054.12,UPI,Delivered,30
19894,655,Customer_0655,51,Product_0051,2025-08-09,5,4186.11,Debit Card,Cancelled,45
9329,811,Customer_0811,7,Product_0007,2025-08-09,3,13668.4,Wallet,Delivered,31
1352,8,Customer_0008,63,Product_0063,2025-08-09,1,46157.02,Debit Card,Processing,49
