order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
29340,788,Customer_0788,140,Product_0140,2026-06-28,3,4827.42,Cash on Delivery,Delivered,44
31903,568,Customer_0568,200,Product_0200,2026-06-28,5,74878.92,Credit Card,Returned,47
862,547,Customer_0547,52,Product_0052,2026-06-28,2,49269.43,Debit Card,Shipped,18
13934,935,Customer_0935,170,Product_0170,2026-06-28,1,967.24,UPI,Cancelled,27
12430,760,Customer_0760,121,Product_0121,2026-06-28,1,37575.43,Credit Card,Shipped,28
28753,435,Customer_0435,133,Product_0133,2026-06-28,2,6880.04,Credit Card,Returned,37
48544,895,Customer_0895,122,Product_0122,2026-06-28,10,1219.2,Credit Card,Delivered,36
6804,736,Customer_0736,86,Product_0086,2026-06-28,2,11338.32,Debit Card,Shipped,25
5039,390,Customer_0390,11,Product_0011,2026-06-28,1,4558.14,UPI,Cancelled,42
32524,67,Customer_0067,110,Product_0110,2026-06-28,1,5521.16,Net Banking,Cancelled,40
21975,496,Customer_0496,108,Product_0108,2026-06-28,1,65647.71,Cash on Delivery,Cancelled,36
41060,929,Customer_0929,90,Product_0090,2026-06-28,1,64291.1,Credit Card,Delivered,27
15298,491,Customer_0491,5,Product_0005,2026-06-28,2,1862.47,Debit Card,Delivered,47
13378,926,Customer_0926,163,Product_0163,2026-06-28,1,1724.35,UPI,Delivered,12
19546,186,Customer_0186,182,Product_0182,2026-06-28,3,1427.7,UPI,Delivered,14
22047,452,Customer_0452,63,Product_0063,2026-06-28,4,52063.28,Credit Card,Shipped,45
12400,762,Customer_0762,122,Product_0122,2026-06-28,1,1249.57,UPI,Returned,7
3355,157,Customer_0157,49,Product_0049,2026-06-28,3,2604.5,UPI,Returned,45
43332,765,Customer_0765,87,Product_0087,2026-06-28,3,2836.5,Debit Card,Delivered,45
17184,534,Customer_0534,73,Product_0073,2026-06-28,3,68974.08,UPI,Delivered,45
4971,110,Customer_0110,16,Product_0016,2026-06-28,3,53957.92,Cash on Delivery,Delivered,8
48814,703,Customer_0703,15,Product_0015,2026-06-28,4,8612.7,Debit Card,Shipped,10
46328,124,Customer_0124,140,Product_0140,2026-06-28,10,5852.39,UPI,Processing,15
3849,551,Customer_0551,87,Product_0087,2026-06-28,2,3284.15,UPI,Delivered,50
36185,943,Customer_0943,190,Product_0190,2026-06-28,1,1931.75,Credit Card,Delivered,18
8545,436,Customer_0436,106,Product_0106,2026-06-28,2,1239.38,UPI,Delivered,34
19161,234,Customer_0234,134,Product_0134,2026-06-28,2,10380.65,Credit Card,Delivered,27
36202,265,Customer_0265,3,Product_0003,2026-06-28,1,4585.0,UPI,Delivered,43
36509,489,Customer_0489,132,Product_0132,2026-06-28,3,2315.07,Net Banking,Processing,35
24745,300,Customer_0300,56,Product_0056,2026-06-28,4,46268.67,UPI,Delivered,3
18542,124,Customer_0124,94,Product_0094,2026-06-28,2,174.11,Credit Card,Delivered,24
4546,37,Customer_0037,37,Product_0037,2026-06-28,6,33496.43,Credit Card,Delivered,44
8372,31,Customer_0031,176,Product_0176,2026-06-28,4,3087.3,Debit Card,Shipped,3
577,512,Customer_0512,93,Product_0093,2026-06-28,1,794.95,Net Banking,Processing,18
4212,861,Customer_0861,25,Product_0025,2026-06-28,1,3092.91,Debit Card,Processing,47
19407,609,Customer_0609,140,Product_0140,2026-06-28,2,4826.67,Net Banking,Delivered,39
24840,484,Customer_0484,3,Product_0003,2026-06-28,3,4943.61,Credit Card,Shipped,30
40408,958,Customer_0958,114,Product_0114,2026-06-28,1,22363.26,Debit Card,Cancelled,43
26950,354,Customer_0354,178,Product_0178,2026-06-28,2,1628.12,Net Banking,Cancelled,22
26982,974,Customer_0974,153,Product_0153,2026-06-28,3,28327.31,UPI,Delivered,3
38052,199,Customer_0199,8,Product_0008,2026-06-28,5,12031.13,Debit Card,Delivered,17
44724,530,Customer_0530,172,Product_0172,2026-06-28,10,1257.88,Debit Card,Processing,46
27015,376,Customer_0376,95,Product_0095,2026-06-28,1,44359.22,UPI,Delivered,32
48925,560,Customer_0560,138,Product_0138,2026-06-28,10,185.48,UPI,Delivered,4
16401,761,Customer_0761,39,Product_0039,2026-06-28,1,745.95,UPI,Returned,33
2813,630,Customer_0630,151,Product_0151,2026-06-28,2,3443.84,Credit Card,Delivered,18
13806,431,Customer_0431,188,Product_0188,2026-06-28,8,458.32,Debit Card,Returned,42
49618,61,Customer_0061,68,Product_0068,2026-06-28,1,69536.62,UPI,Delivered,33
23452,43,Customer_0043,97,Product_0097,2026-06-28,1,2993.44,Credit Card,Delivered,42
25437,419,Customer_0419,86,Product_0086,2026-06-28,10,10868.2,Credit Card,Delivered,3
30121,251,Customer_0251,170,Product_0170,2026-06-28,1,910.41,Credit Card,Delivered,38
34377,450,Customer_0450,69,Product_0069,2026-06-28,1,6661.08,UPI,Shipped,31
47998,433,Customer_0433,176,Product_0176,2026-06-28,2,3216.69,Net Banking,Processing,15
7552,592,Customer_0592,47,Product_0047,2026-06-28,1,1926.59,UPI,Delivered,25
48450,813,Customer_0813,187,Product_0187,2026-06-28,2,10761.46,Cash on Delivery,Delivered,50
4390,870,Customer_0870,61,Product_0061,2026-06-28,6,1250.84,UPI,Shipped,5
47648,667,Customer_0667,187,Product_0187,2026-06-28,2,11845.12,Credit Card,Delivered,3
30341,178,Customer_0178,138,Product_0138,2026-06-28,1,200.15,UPI,Delivered,44
15904,862,Customer_0862,102,Product_0102,2026-06-28,2,39893.2,UPI,Shipped,24
35254,993,Customer_0993,104,Product_0104,2026-06-28,1,24161.05,Cash on Delivery,Processing,39
20725,720,Customer_0720,186,Product_0186,2026-06-28,1,3958.12,Credit Card,Delivered,16
29816,648,Customer_0648,20,Product_0020,2026-06-28,1,1437.02,Credit Card,Returned,7
33940,495,Customer_0495,69,Product_0069,2026-06-28,1,7371.57,UPI,Processing,15
38405,359,Customer_0359,136,Product_0136,2026-06-28,4,5629.18,Credit Card,Delivered,6
8754,202,Customer_0202,13,Product_0013,2026-06-28,4,61837.9,Debit Card,Delivered,5
29050,588,Customer_0588,53,Product_0053,2026-06-28,5,4207.95,Debit Card,Delivered,19
