order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
17373,591,Customer_0591,111,Product_0111,2025-09-28,1,5888.05,Credit Card,Processing,37
10724,678,Customer_0678,167,Product_0167,2025-09-28,3,864.54,UPI,Cancelled,1
3004,236,Customer_0236,112,Product_0112,2025-09-28,2,18118.52,Cash on Delivery,Delivered,16
28377,506,Customer_0506,62,Product_0062,2025-09-28,2,1235.82,Net Banking,Delivered,21
7285,997,Customer_0997,161,Product_0161,2025-09-28,1,32482.77,UPI,Shipped,20
22257,597,Customer_0597,23,Product_0023,2025-09-28,1,53549.29,Debit Card,Delivered,8
48002,551,Customer_0551,191,Product_0191,2025-09-28,3,27865.57,Credit Card,Delivered,26
23648,610,Customer_0610,157,Product_0157,2025-09-28,3,75178.69,Debit Card,Delivered,40
44362,516,Customer_0516,42,Product_0042,2025-09-28,4,1420.29,UPI,Delivered,46
33416,217,Customer_0217,26,Product_0026,2025-09-28,2,197.92,Credit Card,Delivered,21
10994,767,Customer_0767,123,Product_0123,2025-09-28,5,749.31,Cash on Delivery,Returned,49
19151,74,Customer_0074,43,Product_0043,2025-09-28,2,29696.27,Wallet,Delivered,29
13965,928,Customer_0928,46,Product_0046,2025-09-28,1,51315.0,Credit Card,Delivered,18
41020,252,Customer_0252,33,Product_0033,2025-09-28,2,54889.01,Cash on Delivery,Delivered,22
8280,186,Customer_0186,102,Product_0102,2025-09-28,3,39121.94,UPI,Delivered,46
21431,544,Customer_0544,180,Product_0180,2025-09-28,2,18474.41,UPI,Delivered,26
15983,577,Customer_0577,170,Product_0170,2025-09-28,1,961.84,Net Banking,Delivered,16
10464,626,Customer_0626,40,Product_0040,2025-09-28,1,957.29,Cash on Delivery,Delivered,50
12201,778,Customer_0778,49,Product_0049,2025-09-28,1,2660.26,UPI,Shipped,5
17365,709,Customer_0709,134,Product_0134,2025-09-28,1,9015.0,UPI,Delivered,41
2862,785,Customer_0785,20,Product_0020,2025-09-28,4,1213.75,UPI,Delivered,28
28797,491,Customer_0491,108,Product_0108,2025-09-28,6,71616.6,Credit Card,Processing,22
20249,153,Customer_0153,71,Product_0071,2025-09-28,4,11288.5,UPI,Delivered,43
43043,506,Customer_0506,6,Product_0006,2025-09-28,1,26341.12,UPI,Returned,6
29617,729,Customer_0729,131,Product_0131,2025-09-28,1,2596.44,UPI,Processing,46
20348,436,Customer_0436,132,Product_0132,2025-09-28,2,2400.7,UPI,Delivered,6
28301,623,Customer_0623,172,Product_0172,2025-09-28,1,1334.11,Credit Card,Cancelled,3
33331,549,Customer_0549,27,Product_0027,2025-09-28,6,347.48,UPI,Processing,32
47776,614,Customer_0614,21,Product_0021,2025-09-28,2,40058.16,Credit Card,Delivered,6
16802,83,Customer_0083,77,Product_0077,2025-09-28,1,9937.02,Credit Card,Delivered,29
28778,408,Customer_0408,110,Product_0110,2025-09-28,4,5789.78,UPI,Delivered,36
43253,600,Customer_0600,176,Product_0176,2025-09-28,2,2710.67,UPI,Delivered,19
22194,458,Customer_0458,166,Product_0166,2025-09-28,1,1115.03,UPI,Processing,14
14628,652,Customer_0652,194,Product_0194,2025-09-28,2,2834.03,Credit Card,Delivered,16
46302,968,Customer_0968,77,Product_0077,2025-09-28,6,9822.99,UPI,Delivered,42
2534,970,Customer_0970,156,Product_0156,2025-09-28,2,28300.98,Net Banking,Shipped,44
26815,55,Customer_0055,163,Product_0163,2025-09-28,1,1469.67,Debit Card,Delivered,26
4994,623,Customer_0623,132,Product_0132,2025-09-28,2,2028.07,Credit Card,Delivered,7
43944,609,Customer_0609,142,Product_0142,2025-09-28,10,20047.2,Cash on Delivery,Delivered,9
11189,340,Customer_0340,99,Product_0099,2025-09-28,2,13934.56,UPI,Delivered,27
44049,650,Customer_0650,12,Product_0012,2025-09-28,3,45798.35,UPI,Shipped,7
21311,26,Customer_0026,97,Product_0097,2025-09-28,10,2841.32,UPI,Shipped,11
40945,815,Customer_0815,183,Product_0183,2025-09-28,4,198.4,Credit Card,Delivered,49
10972,363,Customer_0363,147,Product_0147,2025-09-28,2,542.83,UPI,Delivered,27
17481,293,Customer_0293,172,Product_0172,2025-09-28,2,1311.4,Credit Card,Delivered,33
42989,510,Customer_0510,45,Product_0045,2025-09-28,2,15715.12,Cash on Delivery,Processing,45
26441,407,Customer_0407,141,Product_0141,2025-09-28,1,3375.19,Cash on Delivery,Returned,45
28324,979,Customer_0979,2,Product_0002,2025-09-28,4,2191.77,Net Banking,Returned,15
24315,147,Customer_0147,91,Product_0091,2025-09-28,2,2799.78,Credit Card,Shipped,47
29982,640,Customer_0640,183,Product_0183,2025-09-28,3,162.23,Credit Card,Delivered,19
31020,144,Customer_0144,167,Product_0167,2025-09-28,2,836.17,UPI,Processing,47
18868,605,Customer_0605,127,Product_0127,2025-09-28,1,2899.76,Net Banking,Delivered,25
8161,466,Customer_0466,58,Product_0058,2025-09-28,5,25776.97,Cash on Delivery,Delivered,22
24062,490,Customer_0490,157,Product_0157,2025-09-28,2,75338.08,Cash on Delivery,Delivered,2
600,674,Customer_0674,184,Product_0184,2025-09-28,1,72094.32,UPI,Delivered,2
3491,32,Customer_0032,83,Product_0083,2025-09-28,8,523.47,UPI,Shipped,4
18032,630,Customer_0630,41,Product_0041,2025-09-28,2,30009.04,Debit Card,Delivered,23
11072,774,Customer_0774,184,Product_0184,2025-09-28,2,70168.56,UPI,Shipped,33
36531,992,Customer_0992,161,Product_0161,2025-09-28,3,29531.08,Credit Card,Delivered,28
20430,111,Customer_0111,193,Product_0193,2025-09-28,10,2736.98,Debit Card,Delivered,13
42851,632,Customer_0632,29,Product_0029,2025-09-28,2,911.09,UPI,Delivered,17
21315,402,Customer_0402,140,Product_0140,2025-09-28,2,5060.39,Cash on Delivery,Delivered,18
21405,718,Customer_0718,111,Product_0111,2025-09-28,1,5945.44,Wallet,Delivered,13
19164,47,Customer_0047,142,Product_0142,2025-09-28,1,20391.31,Credit Card,Shipped,46
17666,544,Customer_0544,13,Product_0013,2025-09-28,1,60554.36,UPI,Delivered,49
8731,833,Customer_0833,120,Product_0120,2025-09-28,2,1173.4,Wallet,Returned,18
26180,743,Customer_0743,3,Product_0003,2025-09-28,4,5035.98,UPI,Delivered,49
15009,709,Customer_0709,156,Product_0156,2025-09-28,8,33201.2,Net Banking,Shipped,29
33759,458,Customer_0458,24,Product_0024,2025-09-28,4,14865.89,Credit Card,Processing,22
40683,922,Customer_0922,98,Product_0098,2025-09-28,6,52797.95,Credit Card,Shipped,26
20438,608,Customer_0608,182,Product_0182,2025-09-28,2,1519.7,Net Banking,Delivered,1
37037,413,Customer_0413,131,Product_0131,2025-09-28,2,2195.91,Credit Card,Delivered,29
9477,157,Customer_0157,85,Product_0085,2025-09-28,2,12613.85,Wallet,Returned,4
27685,15,Customer_0015,172,Product_0172,2025-09-28,4,1172.34,UPI,Processing,1
9248,213,Customer_0213,50,Product_0050,2025-09-28,2,8509.96,Credit Card,Delivered,11
44222,509,Customer_0509,73,Product_0073,2025-09-28,1,66349.07,UPI,Delivered,40
47867,812,Customer_0812,60,Product_0060,2025-09-28,3,2270.2,Net Banking,Delivered,6
12480,515,Customer_0515,38,Product_0038,2025-09-28,2,42935.79,Net Banking,Delivered,31
359,27,Customer_0027,199,Product_0199,2025-09-28,2,1362.06,Debit Card,Returned,48
35526,425,Customer_0425,170,Product_0170,2025-09-28,4,938.27,UPI,Delivered,3
36878,26,Customer_0026,197,Product_0197,2025-09-28,2,8200.96,UPI,Delivered,17
26124,225,Customer_0225,150,Product_0150,2025-09-28,1,12431.68,Debit Card,Returned,36
34009,850,Customer_0850,19,Product_0019,2025-09-28,1,26189.85,Debit Card,Delivered,44
