order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
22493,761,Customer_0761,82,Product_0082,2025-07-29,3,2182.62,Credit Card,Delivered,42
29187,271,Customer_0271,130,Product_0130,2025-07-29,2,980.81,Net Banking,Delivered,17
30526,312,Customer_0312,73,Product_0073,2025-07-29,2,66397.9,Debit Card,Processing,45
15869,932,Customer_0932,197,Product_0197,2025-07-29,3,8675.84,Credit Card,Delivered,14
32811,814,Customer_0814,47,Product_0047,2025-07-29,1,2024.23,Net Banking,Processing,37
27680,682,Customer_0682,124,Product_0124,2025-07-29,2,79028.41,Debit Card,Delivered,19
25562,669,Customer_0669,127,Product_0127,2025-07-29,2,2549.27,UPI,Delivered,40
4760,653,Customer_0653,66,Product_0066,2025-07-29,2,1342.83,Wallet,Processing,13
5663,406,Customer_0406,21,Product_0021,2025-07-29,10,37596.2,Cash on Delivery,Delivered,28
29854,813,Customer_0813,91,Product_0091,2025-07-29,2,2950.2,Debit Card,Returned,1
23183,558,Customer_0558,97,Product_0097,2025-07-29,2,2546.3,Debit Card,Delivered,18
12914,965,Customer_0965,93,Product_0093,2025-07-29,3,928.3,Net Banking,Delivered,47
6632,225,Customer_0225,26,Product_0026,2025-07-29,8,190.63,UPI,Delivered,13
21736,988,Customer_0988,9,Product_0009,2025-07-29,1,14565.71,Wallet,Delivered,32
2332,17,Customer_0017,121,Product_0121,2025-07-29,2,37015.09,UPI,Delivered,29
33762,957,Customer_0957,40,Product_0040,2025-07-29,2,921.73,UPI,Delivered,10
18239,405,Customer_0405,194,Product_0194,2025-07-29,4,2681.12,Credit Card,Delivered,46
36763,993,Customer_0993,103,Product_0103,2025-07-29,2,2369.55,Wallet,Delivered,42
30249,404,Customer_0404,184,Product_0184,2025-07-29,3,66993.39,UPI,Delivered,44
27513,888,Customer_0888,59,Product_0059,2025-07-29,2,48654.82,Wallet,Delivered,26
40969,523,Customer_0523,170,Product_0170,2025-07-29,2,865.16,UPI,Delivered,48
23569,156,Customer_0156,133,Product_0133,2025-07-29,3,5635.1,Debit Card,Delivered,37
42880,280,Customer_0280,69,Product_0069,2025-07-29,1,6520.83,Net Banking,Delivered,17
8224,207,Customer_0207,73,Product_0073,2025-07-29,3,60105.17,Wallet,Delivered,24
13469,696,Customer_0696,112,Product_0112,2025-07-29,2,17014.61,Debit Card,Delivered,39
21271,932,Customer_0932,95,Product_0095,2025-07-29,3,42234.23,Debit Card,Delivered,48
711,870,Customer_0870,70,Product_0070,2025-07-29,1,6767.91,Net Banking,Delivered,43
23662,390,Customer_0390,62,Product_0062,2025-07-29,3,1242.88,Net Banking,Delivered,37
42766,196,Customer_0196,153,Product_0153,2025-07-29,1,26903.51,UPI,Delivered,26
20255,656,Customer_0656,125,Product_0125,2025-07-29,5,16537.04,Credit Card,Delivered,43
23019,675,Customer_0675,53,Product_0053,2025-07-29,2,4224.37,Net Banking,Shipped,16
19827,675,Customer_0675,5,Product_0005,2025-07-29,3,1734.29,UPI,Delivered,13
43735,431,Customer_0431,134,Product_0134,2025-07-29,3,8902.56,Credit Card,Delivered,45
49891,928,Customer_0928,186,Product_0186,2025-07-29,1,4069.66,Debit Card,Delivered,50
28287,928,Customer_0928,9,Product_0009,2025-07-29,1,14886.89,Cash on Delivery,Delivered,41
33026,110,Customer_0110,76,Product_0076,2025-07-29,4,14204.16,Debit Card,Cancelled,26
3741,479,Customer_0479,187,Product_0187,2025-07-29,3,10431.38,Net Banking,Shipped,49
23337,744,Customer_0744,19,Product_0019,2025-07-29,1,27135.19,Credit Card,Delivered,3
6776,999,Customer_0999,107,Product_0107,2025-07-29,3,50485.74,UPI,Shipped,36
40464,952,Customer_0952,5,Product_0005,2025-07-29,3,1868.47,UPI,Delivered,46
46551,951,Customer_0951,60,Product_0060,2025-07-29,4,2182.22,UPI,Returned,12
37949,642,Customer_0642,169,Product_0169,2025-07-29,4,37749.56,UPI,Delivered,45
26049,394,Customer_0394,136,Product_0136,2025-07-29,1,5290.92,Debit Card,Delivered,50
23067,763,Customer_0763,22,Product_0022,2025-07-29,1,981.99,Credit Card,Delivered,16
13628,796,Customer_0796,55,Product_0055,2025-07-29,2,2478.26,UPI,Delivered,28
31554,752,Customer_0752,66,Product_0066,2025-07-29,10,1221.75,UPI,Delivered,39
30568,76,Customer_0076,170,Product_0170,2025-07-29,4,922.33,Net Banking,Delivered,15
44617,88,Customer_0088,77,Product_0077,2025-07-29,3,9611.72,Credit Card,Processing,4
16074,529,Customer_0529,67,Product_0067,2025-07-29,10,55245.48,Debit Card,Delivered,35
18758,766,Customer_0766,150,Product_0150,2025-07-29,5,12546.21,UPI,Delivered,41
21987,66,Customer_0066,51,Product_0051,2025-07-29,2,4350.35,Cash on Delivery,Delivered,29
6491,581,Customer_0581,193,Product_0193,2025-07-29,3,2675.68,Debit Card,Delivered,24
18780,996,Customer_0996,158,Product_0158,2025-07-29,1,893.69,Net Banking,Delivered,21
42150,648,Customer_0648,147,Product_0147,2025-07-29,5,539.73,UPI,Delivered,3
45490,397,Customer_0397,106,Product_0106,2025-07-29,1,1263.16,UPI,Delivered,30
15931,793,Customer_0793,83,Product_0083,2025-07-29,1,489.49,Debit Card,Delivered,34
35769,335,Customer_0335,20,Product_0020,2025-07-29,2,1435.84,UPI,Delivered,20
35798,348,Customer_0348,110,Product_0110,2025-07-29,2,6226.92,UPI,Delivered,24
9033,654,Customer_0654,194,Product_0194,2025-07-29,1,2576.29,UPI,Delivered,39
16480,581,Customer_0581,151,Product_0151,2025-07-29,2,3333.95,Cash on Delivery,Delivered,1
16499,725,Customer_0725,170,Product_0170,2025-07-29,1,911.55,UPI,Cancelled,2
5037,408,Customer_0408,85,Product_0085,2025-07-29,1,12091.5,UPI,Delivered,19
7642,276,Customer_0276,56,Product_0056,2025-07-29,1,49340.07,UPI,Processing,15
798,337,Customer_0337,9,Product_0009,2025-07-29,2,15520.01,Credit Card,Delivered,31
16481,834,Customer_0834,195,Product_0195,2025-07-29,1,20699.59,Debit Card,Delivered,38
37272,157,Customer_0157,159,Product_0159,2025-07-29,4,3706.95,Cash on Delivery,Delivered,36
14111,205,Customer_0205,77,Product_0077,2025-07-29,8,9748.6,UPI,Processing,34
8178,364,Customer_0364,138,Product_0138,2025-07-29,2,200.63,UPI,Delivered,44
34636,322,Customer_0322,36,Product_0036,2025-07-29,1,26958.29,UPI,Delivered,18
8532,953,Customer_0953,63,Product_0063,2025-07-29,2,51572.98,UPI,Returned,33
18264,797,Customer_0797,89,Product_0089,2025-07-29,1,75953.66,UPI,Delivered,16
4214,385,Customer_0385,44,Product_0044,2025-07-29,1,1137.36,Net Banking,Delivered,11
3364,107,Customer_0107,33,Product_0033,2025-07-29,6,60541.9,Net Banking,Delivered,26
33298,903,Customer_0903,132,Product_0132,2025-07-29,4,1999.99,Net Banking,Shipped,25
