order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
42977,154,Customer_0154,99,Product_0099,2026-06-12,2,12381.88,Debit Card,Shipped,23
26701,786,Customer_0786,146,Product_0146,2026-06-12,3,9499.02,Net Banking,Shipped,37
24677,787,Customer_0787,150,Product_0150,2026-06-12,3,12436.49,Debit Card,Returned,41
38154,433,Customer_0433,109,Product_0109,2026-06-12,1,4411.18,Net Banking,Delivered,24
48247,40,Customer_0040,53,Product_0053,2026-06-12,1,4932.33,Net Banking,Delivered,10
25566,362,Customer_0362,118,Product_0118,2026-06-12,6,2040.49,Net Banking,Delivered,36
46126,193,Customer_0193,14,Product_0014,2026-06-12,1,9228.91,Cash on Delivery,Delivered,7
33864,330,Customer_0330,118,Product_0118,2026-06-12,4,2165.65,Debit Card,Shipped,21
39858,109,Customer_0109,197,Product_0197,2026-06-12,2,7804.08,UPI,Delivered,12
32194,570,Customer_0570,177,Product_0177,2026-06-12,3,777.47,Cash on Delivery,Delivered,33
42765,996,Customer_0996,124,Product_0124,2026-06-12,2,70278.12,Credit Card,Processing,1
25287,583,Customer_0583,97,Product_0097,2026-06-12,10,2864.06,UPI,Delivered,24
42922,96,Customer_0096,161,Product_0161,2026-06-12,2,29026.4,Cash on Delivery,Delivered,34
36300,83,Customer_0083,105,Product_0105,2026-06-12,4,5811.12,Credit Card,Processing,18
41739,14,Customer_0014,142,Product_0142,2026-06-12,1,20227.96,Cash on Delivery,Delivered,4
9649,106,Customer_0106,5,Product_0005,2026-06-12,1,1671.43,Debit Card,Processing,20
3837,397,Customer_0397,43,Product_0043,2026-06-12,2,28207.09,UPI,Delivered,42
46619,978,Customer_0978,193,Product_0193,2026-06-12,1,2711.71,UPI,Delivered,21
6921,31,Customer_0031,99,Product_0099,2026-06-12,6,14075.01,Credit Card,Delivered,38
17205,969,Customer_0969,18,Product_0018,2026-06-12,1,19193.45,Credit Card,Cancelled,44
46915,282,Customer_0282,161,Product_0161,2026-06-12,1,31955.45,UPI,Shipped,26
45816,183,Customer_0183,11,Product_0011,2026-06-12,3,3776.3,Credit Card,Delivered,40
22914,289,Customer_0289,92,Product_0092,2026-06-12,1,4089.24,UPI,Delivered,3
39706,759,Customer_0759,77,Product_0077,2026-06-12,3,10877.53,UPI,Delivered,35
