order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
30878,193,Customer_0193,75,Product_0075,2026-08-29,8,1585.17,Debit Card,Shipped,7
34308,444,Customer_0444,24,Product_0024,2026-08-29,1,17925.11,Debit Card,Shipped,7
45592,667,Customer_0667,99,Product_0099,2026-08-29,2,13989.22,Debit Card,Processing,17
6924,695,Customer_0695,21,Product_0021,2026-08-29,1,34579.51,Net Banking,Delivered,39
49621,421,Customer_0421,170,Product_0170,2026-08-29,1,980.5,Net Banking,Delivered,21
45402,42,Customer_0042,93,Product_0093,2026-08-29,3,793.55,Credit Card,Delivered,28
21601,1,Customer_0001,169,Product_0169,2026-08-29,6,36941.83,Debit Card,Cancelled,12
25285,512,Customer_0512,18,Product_0018,2026-08-29,3,20026.36,Credit Card,Delivered,4
26307,681,Customer_0681,47,Product_0047,2026-08-29,1,1963.2,Net Banking,Processing,25
5734,129,Customer_0129,26,Product_0026,2026-08-29,2,173.04,Net Banking,Processing,21
24030,795,Customer_0795,180,Product_0180,2026-08-29,1,17825.4,Cash on Delivery,Delivered,12
13758,559,Customer_0559,21,Product_0021,2026-08-29,2,38240.94,Cash on Delivery,Delivered,13
37215,554,Customer_0554,85,Product_0085,2026-08-29,6,13564.09,Net Banking,Shipped,28
42984,819,Customer_0819,20,Product_0020,2026-08-29,1,1243.91,UPI,Shipped,25
46336,400,Customer_0400,91,Product_0091,2026-08-29,1,3226.29,UPI,Delivered,17
11533,977,Customer_0977,109,Product_0109,2026-08-29,3,5155.11,Wallet,Shipped,35
38586,273,Customer_0273,126,Product_0126,2026-08-29,4,548.9,UPI,Cancelled,41
29544,224,Customer_0224,22,Product_0022,2026-08-29,1,1088.92,UPI,Delivered,17
42129,837,Customer_0837,133,Product_0133,2026-08-29,3,6249.52,UPI,Delivered,20
17621,774,Customer_0774,186,Product_0186,2026-08-29,8,3737.85,UPI,Processing,6
39075,13,Customer_0013,25,Product_0025,2026-08-29,3,3335.43,Net Banking,Shipped,23
32035,794,Customer_0794,5,Product_0005,2026-08-29,2,1859.04,Net Banking,Returned,12
35135,689,Customer_0689,62,Product_0062,2026-08-29,2,1286.76,Cash on Delivery,Delivered,23
40770,368,Customer_0368,109,Product_0109,2026-08-29,3,4583.82,Cash on Delivery,Delivered,6
10324,54,Customer_0054,62,Product_0062,2026-08-29,2,1422.38,Debit Card,Delivered,26
21266,653,Customer_0653,17,Product_0017,2026-08-29,1,2223.99,UPI,Delivered,31
