order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
36885,658,Customer_0658,138,Product_0138,2025-04-22,2,190.03,UPI,Delivered,21
14166,603,Customer_0603,22,Product_0022,2025-04-22,1,1115.19,Credit Card,Cancelled,27
34544,992,Customer_0992,103,Product_0103,2025-04-22,1,2313.48,Credit Card,Delivered,37
9402,829,Customer_0829,162,Product_0162,2025-04-22,3,2221.16,Wallet,Delivered,20
33307,1,Customer_0001,60,Product_0060,2025-04-22,3,2560.52,Net Banking,Delivered,32
14939,44,Customer_0044,179,Product_0179,2025-04-22,6,75948.91,UPI,Delivered,35
31259,273,Customer_0273,26,Product_0026,2025-04-22,1,196.63,Cash on Delivery,Delivered,22
30402,325,Customer_0325,142,Product_0142,2025-04-22,1,17053.36,Net Banking,Delivered,13
9315,585,Customer_0585,100,Product_0100,2025-04-22,1,44057.87,Debit Card,Delivered,15
39998,163,Customer_0163,114,Product_0114,2025-04-22,2,22403.55,UPI,Processing,26
10566,793,Customer_0793,5,Product_0005,2025-04-22,1,1679.03,UPI,Delivered,27
21403,412,Customer_0412,82,Product_0082,2025-04-22,2,1993.77,Credit Card,Delivered,49
28820,61,Customer_0061,21,Product_0021,2025-04-22,2,33962.5,Net Banking,Delivered,35
38837,991,Customer_0991,15,Product_0015,2025-04-22,1,8152.07,Net Banking,Delivered,2
279,508,Customer_0508,165,Product_0165,2025-04-22,2,16839.26,UPI,Delivered,3
27298,282,Customer_0282,56,Product_0056,2025-04-22,6,48515.21,Wallet,Delivered,7
8523,136,Customer_0136,9,Product_0009,2025-04-22,1,13645.61,Wallet,Delivered,43
41650,755,Customer_0755,75,Product_0075,2025-04-22,2,1585.63,Debit Card,Delivered,50
42027,777,Customer_0777,53,Product_0053,2025-04-22,2,4404.79,Debit Card,Processing,15
39982,260,Customer_0260,58,Product_0058,2025-04-22,3,29055.89,Net Banking,Cancelled,32
3590,931,Customer_0931,60,Product_0060,2025-04-22,3,2250.35,UPI,Delivered,8
29974,90,Customer_0090,11,Product_0011,2025-04-22,10,4032.39,Credit Card,Delivered,17
22735,337,Customer_0337,179,Product_0179,2025-04-22,2,72512.49,Debit Card,Cancelled,16
26741,3,Customer_0003,7,Product_0007,2025-04-22,1,11785.52,Debit Card,Delivered,29
38615,178,Customer_0178,108,Product_0108,2025-04-22,1,72939.04,UPI,Delivered,50
22221,369,Customer_0369,152,Product_0152,2025-04-22,4,33701.16,UPI,Processing,15
33226,659,Customer_0659,175,Product_0175,2025-04-22,2,2258.02,Debit Card,Delivered,22
7518,153,Customer_0153,48,Product_0048,2025-04-22,2,29328.91,Credit Card,Delivered,14
19669,903,Customer_0903,58,Product_0058,2025-04-22,4,24553.2,UPI,Delivered,42
22745,523,Customer_0523,110,Product_0110,2025-04-22,3,6459.03,Net Banking,Delivered,47
24746,790,Customer_0790,93,Product_0093,2025-04-22,2,898.61,Credit Card,Shipped,45
49045,846,Customer_0846,188,Product_0188,2025-04-22,2,469.97,Credit Card,Delivered,22
37717,336,Customer_0336,104,Product_0104,2025-04-22,2,27688.0,Credit Card,Delivered,6
25790,522,Customer_0522,11,Product_0011,2025-04-22,1,4148.52,Net Banking,Delivered,9
43300,392,Customer_0392,166,Product_0166,2025-04-22,1,1242.03,UPI,Delivered,12
33734,314,Customer_0314,9,Product_0009,2025-04-22,1,13115.14,Cash on Delivery,Delivered,43
7978,419,Customer_0419,22,Product_0022,2025-04-22,2,998.69,Credit Card,Delivered,21
33402,498,Customer_0498,12,Product_0012,2025-04-22,1,46938.62,Credit Card,Delivered,22
40970,722,Customer_0722,75,Product_0075,2025-04-22,4,1658.64,Credit Card,Delivered,18
48032,217,Customer_0217,82,Product_0082,2025-04-22,10,1888.32,Net Banking,Delivered,40
14786,547,Customer_0547,4,Product_0004,2025-04-22,2,54659.44,Credit Card,Delivered,40
19694,472,Customer_0472,107,Product_0107,2025-04-22,1,47003.8,Credit Card,Shipped,48
18858,45,Customer_0045,32,Product_0032,2025-04-22,10,4271.87,Cash on Delivery,Delivered,13
12085,413,Customer_0413,135,Product_0135,2025-04-22,5,81397.33,Debit Card,Delivered,34
21326,947,Customer_0947,30,Product_0030,2025-04-22,1,60181.8,Credit Card,Delivered,17
59,829,Customer_0829,81,Product_0081,2025-04-22,1,4066.87,UPI,Returned,40
26762,15,Customer_0015,89,Product_0089,2025-04-22,4,81198.69,UPI,Processing,27
20518,205,Customer_0205,122,Product_0122,2025-04-22,4,1284.56,Wallet,Delivered,24
8817,789,Customer_0789,199,Product_0199,2025-04-22,2,1435.17,Credit Card,Delivered,23
39770,249,Customer_0249,192,Product_0192,2025-04-22,4,79.85,Credit Card,Cancelled,35
36054,57,Customer_0057,6,Product_0006,2025-04-22,5,29128.44,UPI,Processing,20
2017,101,Customer_0101,156,Product_0156,2025-04-22,1,31874.09,Debit Card,Delivered,32
24825,13,Customer_0013,49,Product_0049,2025-04-22,2,2590.02,Credit Card,Delivered,46
42927,984,Customer_0984,77,Product_0077,2025-04-22,1,9258.47,Debit Card,Cancelled,41
44870,727,Customer_0727,20,Product_0020,2025-04-22,1,1352.87,UPI,Shipped,21
16741,303,Customer_0303,122,Product_0122,2025-04-22,10,1219.17,Credit Card,Delivered,6
2612,241,Customer_0241,102,Product_0102,2025-04-22,2,39993.8,Credit Card,Delivered,37
42770,547,Customer_0547,147,Product_0147,2025-04-22,6,528.78,Credit Card,Delivered,26
22924,834,Customer_0834,68,Product_0068,2025-04-22,8,65877.11,Credit Card,Delivered,22
5830,541,Customer_0541,11,Product_0011,2025-04-22,4,3793.83,UPI,Processing,4
1196,753,Customer_0753,69,Product_0069,2025-04-22,2,6973.44,UPI,Delivered,6
1886,699,Customer_0699,65,Product_0065,2025-04-22,3,3399.93,Net Banking,Shipped,48
2739,940,Customer_0940,70,Product_0070,2025-04-22,1,6512.87,Credit Card,Returned,8
8818,761,Customer_0761,121,Product_0121,2025-04-22,1,33175.27,Credit Card,Delivered,13
45113,353,Customer_0353,188,Product_0188,2025-04-22,4,521.47,UPI,Processing,37
17707,475,Customer_0475,159,Product_0159,2025-04-22,4,3735.77,UPI,Processing,28
8950,942,Customer_0942,102,Product_0102,2025-04-22,2,38820.56,Debit Card,Delivered,30
25010,714,Customer_0714,177,Product_0177,2025-04-22,3,709.19,Debit Card,Delivered,21
49832,259,Customer_0259,60,Product_0060,2025-04-22,2,2357.12,Credit Card,Delivered,37
6381,792,Customer_0792,71,Product_0071,2025-04-22,1,11754.28,Debit Card,Processing,44
18438,896,Customer_0896,137,Product_0137,2025-04-22,2,1625.41,Credit Card,Delivered,23
1588,760,Customer_0760,120,Product_0120,2025-04-22,2,1235.72,Cash on Delivery,Delivered,4
29632,46,Customer_0046,143,Product_0143,2025-04-22,2,66135.55,Debit Card,Delivered,15
17376,446,Customer_0446,59,Product_0059,2025-04-22,3,48639.02,Cash on Delivery,Delivered,10
36941,212,Customer_0212,90,Product_0090,2025-04-22,2,62645.41,UPI,Shipped,3
48741,298,Customer_0298,50,Product_0050,2025-04-22,1,9615.58,UPI,Delivered,6
26050,98,Customer_0098,44,Product_0044,2025-04-22,1,1047.18,Net Banking,Delivered,27
46739,685,Customer_0685,53,Product_0053,2025-04-22,2,5011.51,Credit Card,Delivered,39
32917,804,Customer_0804,97,Product_0097,2025-04-22,3,2798.73,Wallet,Shipped,9
10226,478,Customer_0478,107,Product_0107,2025-04-22,4,53610.29,UPI,Delivered,32
527,492,Customer_0492,71,Product_0071,2025-04-22,8,10987.67,UPI,Delivered,22
13262,462,Customer_0462,167,Product_0167,2025-04-22,10,878.74,UPI,Delivered,38
46618,435,Customer_0435,3,Product_0003,2025-04-22,6,4740.49,Cash on Delivery,Delivered,31
