order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
43773,647,Customer_0647,139,Product_0139,2025-03-29,5,2169.84,Credit Card,Processing,35
20476,16,Customer_0016,149,Product_0149,2025-03-29,1,183.9,Net Banking,Delivered,4
342,641,Customer_0641,159,Product_0159,2025-03-29,5,3904.96,UPI,Delivered,38
1481,174,Customer_0174,64,Product_0064,2025-03-29,3,1548.46,Wallet,Delivered,39
7380,52,Customer_0052,158,Product_0158,2025-03-29,5,809.01,Net Banking,Processing,4
45883,31,Customer_0031,140,Product_0140,2025-03-29,2,5155.14,Credit Card,Delivered,35
8531,807,Customer_0807,59,Product_0059,2025-03-29,1,53495.07,UPI,Delivered,32
26806,900,Customer_0900,90,Product_0090,2025-03-29,2,63031.31,Credit Card,Delivered,44
22860,928,Customer_0928,147,Product_0147,2025-03-29,2,502.48,Wallet,Delivered,41
23874,997,Customer_0997,130,Product_0130,2025-03-29,3,933.16,Credit Card,Delivered,49
13997,668,Customer_0668,113,Product_0113,2025-03-29,1,1621.23,Cash on Delivery,Delivered,5
44001,22,Customer_0022,173,Product_0173,2025-03-29,1,32137.98,Wallet,Returned,35
18833,238,Customer_0238,177,Product_0177,2025-03-29,6,719.36,Cash on Delivery,Shipped,11
40856,830,Customer_0830,129,Product_0129,2025-03-29,6,8398.81,UPI,Cancelled,34
30994,177,Customer_0177,60,Product_0060,2025-03-29,2,2508.5,Debit Card,Shipped,8
7389,375,Customer_0375,148,Product_0148,2025-03-29,4,4278.55,UPI,Returned,8
46576,730,Customer_0730,132,Product_0132,2025-03-29,1,1980.93,UPI,Delivered,37
17193,764,Customer_0764,18,Product_0018,2025-03-29,1,20486.89,Debit Card,Delivered,18
38714,375,Customer_0375,171,Product_0171,2025-03-29,10,29691.01,Wallet,Delivered,36
11515,242,Customer_0242,37,Product_0037,2025-03-29,2,34179.12,Net Banking,Delivered,32
35486,990,Customer_0990,19,Product_0019,2025-03-29,2,26386.44,Credit Card,Delivered,3
19376,709,Customer_0709,79,Product_0079,2025-03-29,5,36861.76,Cash on Delivery,Processing,45
15752,129,Customer_0129,25,Product_0025,2025-03-29,2,3421.03,UPI,Delivered,35
40341,376,Customer_0376,73,Product_0073,2025-03-29,1,66678.39,Credit Card,Delivered,49
37366,306,Customer_0306,92,Product_0092,2025-03-29,1,4992.5,Cash on Delivery,Returned,34
21524,132,Customer_0132,112,Product_0112,2025-03-29,1,18970.46,Cash on Delivery,Delivered,2
24506,861,Customer_0861,146,Product_0146,2025-03-29,1,8926.54,UPI,Delivered,12
2874,761,Customer_0761,95,Product_0095,2025-03-29,1,45562.01,Cash on Delivery,Delivered,8
32411,788,Customer_0788,178,Product_0178,2025-03-29,1,1694.82,UPI,Delivered,11
30569,450,Customer_0450,2,Product_0002,2025-03-29,2,2498.62,UPI,Delivered,30
14930,576,Customer_0576,186,Product_0186,2025-03-29,2,3969.64,UPI,Delivered,19
34857,868,Customer_0868,92,Product_0092,2025-03-29,3,4622.19,UPI,Cancelled,1
39316,624,Customer_0624,124,Product_0124,2025-03-29,1,67744.83,Credit Card,Delivered,22
32894,239,Customer_0239,30,Product_0030,2025-03-29,1,55085.67,UPI,Delivered,14
29388,109,Customer_0109,181,Product_0181,2025-03-29,8,1870.7,UPI,Processing,17
28772,8,Customer_0008,127,Product_0127,2025-03-29,6,2769.53,Credit Card,Cancelled,38
1740,313,Customer_0313,67,Product_0067,2025-03-29,1,60988.5,UPI,Delivered,48
