order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
19699,86,Customer_0086,21,Product_0021,2025-11-03,1,36565.95,UPI,Delivered,6
32150,744,Customer_0744,193,Product_0193,2025-11-03,2,2640.5,Credit Card,Delivered,39
177,609,Customer_0609,186,Product_0186,2025-11-03,1,3750.44,Debit Card,Delivered,45
28161,824,Customer_0824,10,Product_0010,2025-11-03,2,1155.36,Net Banking,Delivered,4
22573,324,Customer_0324,84,Product_0084,2025-11-03,5,9927.66,UPI,Delivered,8
45172,484,Customer_0484,63,Product_0063,2025-11-03,2,45386.64,UPI,Shipped,31
16657,897,Customer_0897,146,Product_0146,2025-11-03,4,10572.28,UPI,Delivered,25
43901,411,Customer_0411,40,Product_0040,2025-11-03,2,948.9,Debit Card,Returned,12
44425,286,Customer_0286,160,Product_0160,2025-11-03,5,200.49,UPI,Delivered,16
33621,242,Customer_0242,96,Product_0096,2025-11-03,4,816.22,UPI,Delivered,14
35247,855,Customer_0855,198,Product_0198,2025-11-03,10,1435.48,UPI,Delivered,36
36033,907,Customer_0907,15,Product_0015,2025-11-03,1,7936.82,UPI,Delivered,17
14615,790,Customer_0790,116,Product_0116,2025-11-03,2,50273.17,UPI,Processing,32
29872,296,Customer_0296,25,Product_0025,2025-11-03,10,3168.74,Credit Card,Delivered,46
42217,845,Customer_0845,103,Product_0103,2025-11-03,1,2326.85,UPI,Delivered,36
15250,170,Customer_0170,163,Product_0163,2025-11-03,1,1467.51,Net Banking,Shipped,46
28739,999,Customer_0999,151,Product_0151,2025-11-03,1,3190.07,Net Banking,Cancelled,39
4958,599,Customer_0599,91,Product_0091,2025-11-03,1,2894.25,Credit Card,Delivered,37
46202,320,Customer_0320,85,Product_0085,2025-11-03,2,13064.99,UPI,Delivered,49
41251,205,Customer_0205,117,Product_0117,2025-11-03,3,41637.91,UPI,Cancelled,32
35896,147,Customer_0147,152,Product_0152,2025-11-03,3,34254.84,Debit Card,Processing,45
30490,445,Customer_0445,17,Product_0017,2025-11-03,2,2282.48,Debit Card,Delivered,21
40657,752,Customer_0752,120,Product_0120,2025-11-03,2,1211.53,UPI,Shipped,30
47388,238,Customer_0238,104,Product_0104,2025-11-03,2,25589.61,UPI,Delivered,9
38854,649,Customer_0649,126,Product_0126,2025-11-03,5,614.36,Cash on Delivery,Delivered,26
38530,692,Customer_0692,71,Product_0071,2025-11-03,1,11932.74,Debit Card,Delivered,43
3265,547,Customer_0547,92,Product_0092,2025-11-03,4,4225.34,Net Banking,Delivered,5
7011,636,Customer_0636,32,Product_0032,2025-11-03,4,4974.84,UPI,Processing,43
28302,279,Customer_0279,40,Product_0040,2025-11-03,3,947.07,Credit Card,Delivered,27
33153,868,Customer_0868,195,Product_0195,2025-11-03,4,18555.96,Credit Card,Processing,27
18374,985,Customer_0985,9,Product_0009,2025-11-03,3,14822.85,UPI,Delivered,42
19993,375,Customer_0375,123,Product_0123,2025-11-03,3,745.58,UPI,Delivered,27
28178,441,Customer_0441,104,Product_0104,2025-11-03,2,26821.67,Credit Card,Delivered,28
24157,470,Customer_0470,65,Product_0065,2025-11-03,1,3929.66,Cash on Delivery,Returned,8
44462,568,Customer_0568,51,Product_0051,2025-11-03,3,4499.95,Credit Card,Delivered,28
9647,660,Customer_0660,33,Product_0033,2025-11-03,3,51845.69,Cash on Delivery,Delivered,5
23583,721,Customer_0721,143,Product_0143,2025-11-03,3,56660.51,UPI,Delivered,14
21784,268,Customer_0268,28,Product_0028,2025-11-03,3,1801.95,Cash on Delivery,Delivered,43
19041,699,Customer_0699,171,Product_0171,2025-11-03,10,30544.82,UPI,Shipped,34
24767,113,Customer_0113,190,Product_0190,2025-11-03,2,1914.89,Credit Card,Delivered,45
4276,101,Customer_0101,68,Product_0068,2025-11-03,2,62765.41,Credit Card,Delivered,48
29314,668,Customer_0668,68,Product_0068,2025-11-03,1,68282.7,UPI,Delivered,14
33708,852,Customer_0852,8,Product_0008,2025-11-03,6,11536.05,Debit Card,Delivered,37
20573,297,Customer_0297,124,Product_0124,2025-11-03,3,81118.43,UPI,Processing,27
22443,786,Customer_0786,20,Product_0020,2025-11-03,2,1205.02,UPI,Delivered,29
46491,661,Customer_0661,114,Product_0114,2025-11-03,1,22137.21,UPI,Delivered,50
48283,502,Customer_0502,79,Product_0079,2025-11-03,2,38627.95,Debit Card,Shipped,49
9100,711,Customer_0711,30,Product_0030,2025-11-03,3,58581.59,Credit Card,Delivered,2
85,540,Customer_0540,200,Product_0200,2025-11-03,2,63242.75,Credit Card,Delivered,7
13514,290,Customer_0290,47,Product_0047,2025-11-03,4,2109.14,UPI,Delivered,16
60,892,Customer_0892,96,Product_0096,2025-11-03,2,826.13,Debit Card,Delivered,34
47773,300,Customer_0300,13,Product_0013,2025-11-03,2,61204.1,UPI,Delivered,5
46509,775,Customer_0775,40,Product_0040,2025-11-03,2,984.16,Net Banking,Delivered,50
49699,539,Customer_0539,170,Product_0170,2025-11-03,10,891.73,UPI,Shipped,31
553,818,Customer_0818,189,Product_0189,2025-11-03,3,48242.87,Debit Card,Cancelled,8
46112,888,Customer_0888,163,Product_0163,2025-11-03,1,1553.48,Debit Card,Delivered,7
3324,450,Customer_0450,165,Product_0165,2025-11-03,2,16842.05,Cash on Delivery,Delivered,10
44309,829,Customer_0829,130,Product_0130,2025-11-03,1,829.17,Debit Card,Shipped,29
48004,60,Customer_0060,90,Product_0090,2025-11-03,10,61361.0,UPI,Delivered,11
16041,188,Customer_0188,74,Product_0074,2025-11-03,2,800.66,Debit Card,Delivered,31
43511,736,Customer_0736,107,Product_0107,2025-11-03,1,56716.73,Credit Card,Delivered,5
4906,864,Customer_0864,158,Product_0158,2025-11-03,3,837.38,Cash on Delivery,Delivered,19
18705,568,Customer_0568,119,Product_0119,2025-11-03,2,743.49,Net Banking,Delivered,39
37925,639,Customer_0639,123,Product_0123,2025-11-03,1,707.24,Wallet,Delivered,32
33643,347,Customer_0347,6,Product_0006,2025-11-03,2,26775.04,Credit Card,Delivered,47
40104,154,Customer_0154,192,Product_0192,2025-11-03,2,74.51,Credit Card,Delivered,2
40932,501,Customer_0501,73,Product_0073,2025-11-03,6,61754.02,Net Banking,Cancelled,19
21535,467,Customer_0467,41,Product_0041,2025-11-03,2,29801.88,Credit Card,Delivered,2
20803,104,Customer_0104,124,Product_0124,2025-11-03,4,69764.2,Cash on Delivery,Delivered,7
46062,782,Customer_0782,139,Product_0139,2025-11-03,3,2168.5,UPI,Delivered,45
17949,66,Customer_0066,119,Product_0119,2025-11-03,2,715.11,Net Banking,Delivered,2
29141,969,Customer_0969,190,Product_0190,2025-11-03,2,1767.74,Wallet,Delivered,47
26620,37,Customer_0037,195,Product_0195,2025-11-03,2,18367.99,Net Banking,Cancelled,46
6392,35,Customer_0035,43,Product_0043,2025-11-03,1,30714.69,Net Banking,Delivered,42
48158,519,Customer_0519,43,Product_0043,2025-11-03,3,28790.89,UPI,Delivered,15
32324,244,Customer_0244,55,Product_0055,2025-11-03,3,2639.4,Debit Card,Delivered,39
38214,285,Customer_0285,174,Product_0174,2025-11-03,4,13785.31,Cash on Delivery,Delivered,33
39234,880,Customer_0880,41,Product_0041,2025-11-03,1,29290.96,Net Banking,Delivered,44
16744,869,Customer_0869,146,Product_0146,2025-11-03,2,9910.42,Net Banking,Delivered,27
40847,353,Customer_0353,187,Product_0187,2025-11-03,2,11428.4,Wallet,Processing,14
26833,419,Customer_0419,133,Product_0133,2025-11-03,1,5811.53,Cash on Delivery,Delivered,41
43242,601,Customer_0601,45,Product_0045,2025-11-03,3,17598.94,UPI,Delivered,10
48835,230,Customer_0230,144,Product_0144,2025-11-03,2,486.08,Wallet,Shipped,14
11304,753,Customer_0753,44,Product_0044,2025-11-03,3,1104.16,Credit Card,Delivered,6
852,246,Customer_0246,77,Product_0077,2025-11-03,2,9274.04,Credit Card,Cancelled,2
46186,235,Customer_0235,18,Product_0018,2025-11-03,1,19409.42,Net Banking,Delivered,10
2748,356,Customer_0356,156,Product_0156,2025-11-03,2,34760.78,Cash on Delivery,Delivered,22
