order_id,customer_id,customer_name,product_id,product_name,order_date,quantity,unit_price,payment_method,order_status,store_id
45639,529,Customer_0529,38,Product_0038,2025-05-28,3,46636.52,Credit Card,Delivered,30
42733,274,Customer_0274,116,Product_0116,2025-05-28,2,47247.93,Credit Card,Delivered,5
23495,649,Customer_0649,49,Product_0049,2025-05-28,10,2663.18,Credit Card,Delivered,39
48529,435,Customer_0435,40,Product_0040,2025-05-28,3,1042.13,Credit Card,Returned,21
22655,19,Customer_0019,53,Product_0053,2025-05-28,4,4849.18,Debit Card,Delivered,19
3078,360,Customer_0360,133,Product_0133,2025-05-28,10,6734.14,Net Banking,Delivered,28
33937,628,Customer_0628,185,Product_0185,2025-05-28,2,65975.91,UPI,Delivered,15
34180,309,Customer_0309,110,Product_0110,2025-05-28,6,6307.11,Debit Card,Delivered,7
32534,281,Customer_0281,54,Product_0054,2025-05-28,1,6074.35,Debit Card,Delivered,17
39459,913,Customer_0913,194,Product_0194,2025-05-28,1,2883.07,UPI,Delivered,43
26761,587,Customer_0587,139,Product_0139,2025-05-28,5,1955.38,Credit Card,Delivered,47
35808,624,Customer_0624,53,Product_0053,2025-05-28,2,4150.07,UPI,Delivered,37
14770,440,Customer_0440,3,Product_0003,2025-05-28,3,4793.04,Net Banking,Delivered,27
38747,431,Customer_0431,99,Product_0099,2025-05-28,5,14113.58,Debit Card,Returned,37
19461,177,Customer_0177,53,Product_0053,2025-05-28,1,4710.02,UPI,Processing,20
87,482,Customer_0482,19,Product_0019,2025-05-28,1,28374.19,UPI,Delivered,9
2053,879,Customer_0879,182,Product_0182,2025-05-28,10,1517.2,Credit Card,Delivered,36
33834,731,Customer_0731,178,Product_0178,2025-05-28,3,1823.77,Debit Card,Delivered,21
48306,742,Customer_0742,148,Product_0148,2025-05-28,3,4624.51,Credit Card,Cancelled,21
22647,849,Customer_0849,112,Product_0112,2025-05-28,3,18508.66,UPI,Shipped,30
23031,67,Customer_0067,28,Product_0028,2025-05-28,4,2053.78,Net Banking,Delivered,25
46178,351,Customer_0351,182,Product_0182,2025-05-28,3,1346.29,Debit Card,Delivered,5
19864,154,Customer_0154,95,Product_0095,2025-05-28,4,45145.87,Debit Card,Processing,12
